Temperature_Sensor_Sample_Input,Humidity_Sensor_Sample_Input,Light_Sensor_Sample_Input,CO2_Sensor_Sample_Input,HumidityRatio_Sensor_Sample_Input,Golden_Reference_Occupancy
30210,45484,18689,33066,38948,1
30210,46077,18499,33462,39486,1
30210,46070,18658,33583,39480,1
31089,46143,18817,34080,39839,1
31968,45857,18817,34445,39871,1
31968,45857,18933,34405,39871,1
31968,45930,19240,34518,39938,1
30796,46228,19876,35040,39819,1
31968,46348,19876,35743,40319,1
31968,46209,19717,35763,40192,1
31968,46228,19240,35486,40210,1
31968,46070,19240,35550,40065,1
31968,46282,19240,36017,40259,1
31968,46414,19240,36473,40380,1
31968,46326,19240,36595,40299,1
32367,46736,19240,36595,40808,1
31968,46575,19240,36919,40527,1
33033,47214,19240,37028,41472,1
33167,47241,19240,37203,41541,1
33566,47161,19240,37528,41603,1
32767,46956,19240,37366,41144,1
33566,47517,19240,37595,41931,1
33566,47681,19240,37984,42081,1
33566,47878,19240,38177,42263,1
33566,47747,19240,38491,42142,1
33566,47812,19240,38816,42202,1
33566,47395,19685,38826,41819,1
34099,47898,19410,38866,42463,1
33566,47986,19410,39204,42361,1
33566,47827,19050,39414,42216,1
33566,47688,19685,39312,42088,1
33566,46934,19717,38874,41395,1
33966,47812,19993,38096,42339,1
33566,47541,20109,38004,41953,1
33966,47739,20109,38298,42272,1
33966,47959,19664,38613,42474,1
34099,47712,19664,38812,42292,1
34632,47605,19876,39123,42376,1
34365,47739,20300,39414,42408,1
34099,47878,20300,39204,42445,1
34765,47878,20300,39525,42674,1
35165,47986,20371,39650,42911,1
35165,48120,21042,39647,43035,1
35165,48039,21042,39971,42960,1
35165,48093,21359,40151,43010,1
35524,48039,20989,40235,43085,1
35884,48120,20724,40387,43283,1
36603,48201,20724,40610,43608,1
36603,48201,20724,40651,43608,1
36603,48201,21201,40742,43608,1
36603,47986,20865,40691,43408,1
36603,48120,20565,40762,43533,1
36603,48120,20406,40631,43533,1
36603,48039,19982,40823,43458,1
36603,48093,19664,40583,43508,1
36603,48039,19664,40925,43458,1
36603,48288,19664,41151,43689,1
36603,48039,19664,41269,43458,1
36603,48039,20141,41391,43458,1
37136,48093,20300,41705,43693,1
36603,48186,20300,41371,43594,1
37802,48318,20300,41482,44134,1
37136,48288,20300,41570,43875,1
38202,48493,20300,41503,44438,1
38202,48640,20300,41604,44575,1
38202,48413,20300,41858,44363,1
38202,48464,20088,42192,44411,1
38202,48398,20141,42040,44349,1
38202,48266,20300,41634,44225,1
38202,48484,19876,41705,44429,1
38202,48493,19982,41766,44438,1
38641,48413,19664,41736,44516,1
38202,48398,19664,42060,44349,1
38202,48679,19664,42206,44612,1
38202,48706,19664,42395,44637,1
38202,48786,20258,42341,44712,1
38202,48706,20109,42233,44637,1
38202,48982,20258,42395,44895,1
38641,49204,19887,42699,45258,1
38202,49072,19664,42588,44979,1
38641,49277,19664,42902,45327,1
38788,49079,19664,43125,45193,1
39081,48706,19664,42486,44946,1
38202,48982,19664,42273,44895,1
39520,49277,19664,42425,45638,1
39960,49343,19664,42557,45856,1
39960,49358,19664,42648,45870,1
39960,49277,19823,42983,45794,1
39960,50075,19346,42294,46546,1
39960,49939,19664,42490,46417,1
39960,48926,19664,41898,45462,1
40359,49138,19664,41868,45804,1
39960,49470,19664,41327,45976,1
39960,49951,20141,41472,46429,1
39960,49646,20300,41219,46141,1
40493,50837,20300,41259,47457,1
40759,50236,20300,40002,46985,1
41025,49929,20088,40002,46790,1
41159,49358,20300,39049,46297,1
41159,49929,20300,39444,46837,1
41558,49958,19982,39170,47009,1
41025,51804,19664,38684,48565,1
40359,51862,20109,39911,48377,1
41558,51935,19611,40844,48885,1
41025,52009,19876,40962,48759,1
41159,52009,19558,41178,48807,1
39960,52009,19240,41259,48369,1
40359,51935,19240,41046,48446,1
39960,51855,19527,40975,48224,1
39960,51862,19685,40083,48231,1
39960,51706,19622,40326,48084,1
39960,51716,19527,40093,48093,1
39960,51716,19834,39840,48093,1
39960,51782,19685,39901,48155,1
39960,51782,19685,39698,48155,1
39960,51555,19240,40002,47941,1
39960,51393,19240,40134,47789,1
39960,51393,19240,40083,47789,1
39960,51262,19240,39667,47665,1
39081,51115,19240,39495,47209,1
39960,51130,19240,39231,47540,1
39960,51130,19240,38826,47540,1
38788,50720,19876,38731,46732,1
38202,50742,19993,38501,46543,1
38641,50610,19823,38633,46577,1
39081,50676,20406,38481,46796,1
38202,50398,20459,38238,46220,1
38202,50251,20724,37609,46083,1
39520,50324,21042,37893,46623,1
39520,50244,21148,37497,46547,1
39960,50251,21148,37582,46712,1
39960,50090,21783,37224,46560,1
38202,49665,21783,37061,45535,1
38788,49646,21642,36973,45724,1
39960,49665,21783,36622,46160,1
39960,49665,21624,36554,46160,1
39960,49450,21148,36500,45957,1
39960,49343,21042,36646,45856,1
39960,49343,21359,36473,45856,1
39960,49343,20724,36270,45856,1
39960,49255,20371,36487,45773,1
39960,49079,20618,36220,45607,1
39960,49079,20300,35611,45607,1
39960,49079,20141,35236,45607,1
39960,48982,19664,35310,45515,1
39960,48860,19664,35145,45400,1
39960,48786,19664,34945,45331,1
39960,48706,19887,34668,45255,1
39960,48545,20109,34242,45104,1
39960,48545,20109,34151,45104,1
39960,48464,19961,34175,45028,1
39960,48464,19781,34465,45028,1
39960,48464,19876,34445,45028,1
39960,48332,19876,34121,44903,1
39960,48266,1313,33796,44841,1
39960,48093,1313,33688,44678,0
39960,48288,1313,33418,44862,0
39960,48398,1123,33117,44966,0
38641,47878,550,33137,44015,0
38202,47878,550,32823,43862,0
38202,47878,550,32488,43862,0
38202,47878,550,32309,43862,0
38202,47812,1123,31981,43801,0
37802,47878,1123,31829,43723,0
36603,47790,932,31836,43226,0
37003,47747,550,31778,43323,0
36603,47703,550,31511,43144,0
36603,47615,550,30947,43063,0
36603,47615,550,30673,43063,0
36603,47615,550,30362,43063,0
36603,47615,550,30267,43063,0
36244,47468,550,30298,42803,0
35165,47322,550,29970,42297,0
35165,47322,550,29432,42297,0
35165,47322,550,29020,42297,0
35165,47241,550,29183,42222,0
35165,47000,550,28503,41999,0
34632,47000,7077,28577,41817,0
34365,47161,15500,28726,41875,1
35165,46868,19240,28199,41877,1
34099,47000,19240,27631,41636,1
34365,47322,19240,28118,42024,1
35165,47161,19240,28047,42148,1
35165,47161,19240,27956,42148,1
35165,47322,19240,28432,42297,1
35165,47322,19240,28402,42297,1
35165,47322,19240,28577,42297,1
35165,47322,19240,28310,42297,1
35165,47322,19558,28412,42297,1
35165,47322,19876,28523,42297,1
35884,47395,19876,28817,42611,1
36244,47534,19876,28794,42864,1
35884,47468,19876,28775,42679,1
36603,47517,19806,28821,42972,1
35884,47395,20109,28949,42611,1
36124,47517,20258,28902,42807,1
36603,47615,20109,28665,43063,1
36603,47615,20258,28888,43063,1
36603,47541,19664,28878,42995,1
36603,47541,19887,29112,42995,1
36603,47468,20109,29152,42926,1
36603,47468,20109,29071,42926,1
36603,47419,20032,28997,42881,1
37402,47541,20109,29132,43270,1
36603,47761,19134,29051,43199,1
36603,48266,19452,29791,43669,1
36603,47747,19452,29639,43185,1
37802,48120,19770,29882,43949,1
38202,48706,19887,30470,44637,1
38202,49079,19664,30781,44986,1
38202,49211,20141,30977,45110,1
38202,49558,20512,31309,45434,1
38202,49665,20459,31434,45535,1
38202,49731,20512,31859,45596,1
38641,50163,20512,32042,46158,1
39520,50398,20088,32661,46692,1
39374,50446,20300,32796,46686,1
39960,50676,20724,32985,47112,1
39960,50676,20724,33157,47112,1
39960,50742,20724,33370,47174,1
39960,50676,20724,33553,47112,1
39960,50808,20724,33634,47237,1
39960,51130,20300,33634,47540,1
40359,51130,20247,33918,47685,1
39960,51306,20653,34378,47706,1
39960,51262,20512,34334,47665,1
40359,51408,20300,34405,47948,1
41558,51393,20724,34871,48370,1
41025,51393,20512,34810,48176,1
41558,51555,20088,35023,48523,1
42091,54225,19735,42381,51258,1
41958,52800,20194,41006,49853,1
42624,52468,20300,37717,49783,1
42357,52792,20088,37680,49994,1
42091,52575,20371,37812,49688,1
43157,52939,20247,38167,50430,1
42624,52975,20724,38231,50267,1
43157,53539,20088,38805,51004,1
43157,53539,20724,39363,51004,1
43157,53473,20035,40032,50941,1
43157,53737,20017,39975,51193,1
43876,54176,20300,40793,51884,1
43157,54235,20088,41205,51668,1
43157,54484,19664,41705,51906,1
43636,54645,19664,41665,52242,1
43876,54865,20109,42192,52543,1
44236,55136,19664,42648,52940,1
44116,55202,19664,42841,52958,1
44595,55363,19664,42922,53296,1
44595,55443,19664,43166,53373,1
44595,55443,19664,43429,53373,1
44595,55948,20109,43957,53859,1
44995,55948,19950,44017,54013,1
44595,56002,19806,44247,53910,1
45394,56256,19781,44626,54464,1
45394,56110,19770,44930,54323,1
45394,56468,19876,45721,54669,1
45394,56827,19717,45761,55014,1
45794,57106,19240,46735,55439,1
46194,57252,19368,47311,55737,1
46194,57359,19664,47343,55841,1
46194,57647,19399,47384,56120,1
46194,57955,19240,47857,56417,1
46194,57955,19240,48182,56417,1
46194,58080,19304,48367,56538,1
46194,58145,19209,48824,56601,1
46194,58131,19050,49168,56587,1
46194,58346,19198,49371,56795,1
46194,58292,19050,49635,56743,1
46194,58453,19050,50152,56899,1
46194,58629,19198,50656,57069,1
46194,58844,19495,50791,57277,1
46194,58958,19325,50679,57388,1
46194,58878,19325,50892,57310,1
46633,58878,18817,51511,57485,1
46194,59185,18817,51562,57607,1
46633,59595,18817,51785,58181,1
47073,59464,18817,52008,58229,1
46194,59530,18817,52515,57940,1
46194,59332,18817,52792,57749,1
47073,59185,18817,52827,57959,1
46194,59810,18817,52954,58212,1
46633,59771,18658,53326,58351,1
46194,59508,18817,53130,57919,1
46633,59757,18817,52870,58337,1
47073,59918,18817,53164,58670,1
46633,60035,18817,53630,58606,1
46194,60496,18817,54026,58875,1
47073,60577,18817,54157,59310,1
46780,60503,18605,54333,59120,1
47073,60650,18817,54553,59381,1
46633,60130,18817,54725,58699,1
47073,60503,18817,54746,59239,1
47073,60723,18817,54776,59452,1
46780,60689,18817,54928,59300,1
46194,60716,18817,55232,59088,1
47073,60577,18817,55455,59310,1
46194,60782,18817,55658,59152,1
47952,60928,18340,55942,60010,1
47366,60972,18393,56199,59814,1
47952,61302,18658,56348,60374,1
47952,61060,18817,56804,60139,1
47952,61275,18605,56895,60348,1
47952,61302,18658,56865,60374,1
47512,61302,18658,57402,60194,1
47512,61514,18817,57788,60401,1
47366,60972,18605,57416,59814,1
47952,61167,18605,56956,60243,1
47512,61968,18817,57037,60842,1
47512,61661,18817,57341,60543,1
46194,61382,18817,57220,59733,1
47952,62115,18817,57595,61166,1
47952,61646,18817,58173,60710,1
47512,62107,18817,58112,60978,1
47366,61958,18817,58159,60772,1
47952,62100,18817,58224,61152,1
47952,62349,18817,58295,61395,1
47952,62525,18817,58720,61566,1
47366,62525,18817,58971,61323,1
47952,62739,18817,59038,61775,1
47952,62605,18817,59329,61645,1
47952,62686,18817,59481,61723,1
47952,62935,18605,59863,61966,1
47952,63433,18817,60174,62451,1
47952,63059,18340,60120,62087,1
47952,63130,18181,60147,62156,1
47952,63345,18689,60485,62366,1
47952,63425,18562,60718,62444,1
47952,63272,18562,60769,62294,1
47952,63628,18689,60958,62642,1
47952,63638,18562,61631,62651,1
47952,63923,18562,61691,62929,1
47952,63989,18562,61945,62994,1
47952,63923,18562,61874,62929,1
47952,63901,18689,61756,62908,1
48352,64312,18562,62087,63477,1
47952,64150,18562,61945,63151,1
47952,64070,18562,62320,63072,1
48751,64509,18562,62381,63839,1
49018,64575,18689,62567,64016,1
48751,64282,18562,62868,63617,1
48352,64604,18562,62726,63763,1
48485,64185,18689,63094,63409,1
49151,64443,18562,63344,63944,1
49151,64883,18562,63618,64374,1
49550,64736,18562,63263,64401,1
49550,65190,18562,63750,64846,1
49151,64890,18562,64044,64381,1
48751,65183,18562,64145,64498,1
49550,65322,18562,64713,64975,1
49018,65268,18689,64960,64695,1
49550,65315,18753,64946,64968,1
49550,65190,18944,65041,64846,1
49550,65102,18795,64835,64760,1
49550,64487,18944,64514,64156,1
49550,64282,18944,64176,63955,1
49550,64736,18944,64581,64401,1
49550,64604,18944,64896,64271,1
49550,64575,18944,64845,64242,1
49550,64443,18944,64125,64113,1
49550,64575,18944,63932,64242,1
49550,64670,18944,64115,64336,1
49550,64736,18944,64196,64401,1
49550,64399,18944,63635,64070,1
49550,64704,18944,63648,64369,1
49550,64575,18944,64005,64242,1
49550,64790,18746,64189,64453,1
49550,64085,18499,63943,63761,1
49550,64070,18499,62381,63747,1
49550,64509,18499,62847,64178,1
49550,64312,18350,63344,63984,1
49550,64443,18350,63892,64113,1
49550,64736,18350,63851,64401,1
49550,64736,18350,64389,64401,1
49550,64575,18350,64379,64242,1
49550,64683,18350,64419,64348,1
49550,64575,18350,64277,64242,1
49550,64736,18350,64277,64401,1
49550,64736,18350,64683,64401,1
49550,64575,18350,64662,64242,1
49550,64817,18350,64277,64480,1
49550,65044,18350,64419,64702,1
49550,65037,18350,64804,64695,1
49550,65190,18350,64581,64846,1
49550,65190,18350,64689,64846,1
49550,65110,18350,64713,64767,1
49550,65256,18350,64875,64911,1
49550,65190,18350,65494,64846,1
49550,65190,18350,65535,64846,1
49550,65117,18350,65261,64774,1
49550,65190,18350,64886,64846,1
49550,65117,18350,64662,64774,1
49550,65256,18350,64713,64911,1
49550,65322,18350,65159,64975,1
49550,65278,18350,65514,64932,1
49550,65388,18350,65007,65040,1
49550,65190,18350,64798,64846,1
49550,65256,18350,65149,64911,1
49550,65388,18350,65291,65040,1
49550,65278,18350,65027,64932,1
49550,65454,18350,64906,65105,1
49550,65454,18350,65078,65105,1
49550,65535,18350,64886,65184,1
49550,65454,18350,65433,65105,1
50083,65454,18350,65311,65333,1
49550,65454,18350,65494,65105,1
49550,65388,18350,65403,65040,1
49550,65388,18350,65524,65040,1
49550,64595,18350,64879,64262,1
49550,64780,18350,64311,64444,1
49550,64377,18054,63740,64049,1
49550,64897,17531,63297,64559,1
50749,65110,13900,63831,65280,1
50749,64883,16825,63760,65056,1
51628,64985,17107,64176,65535,1
51868,64810,17757,64206,65464,1
51868,64297,17757,64155,64956,1
52587,63989,17757,64074,64959,1
52228,64077,18350,63517,64892,1
51149,63433,18350,62716,63796,1
51149,63579,18350,62513,63941,1
51149,63530,18202,62087,63893,1
51149,63433,18350,61286,63796,1
50350,63506,18350,61032,63531,1
49950,63579,18350,61377,63434,1
49550,63433,18350,61438,63122,1
49950,63191,18350,61205,63053,1
49550,63111,18350,61032,62806,1
49550,63111,18350,60394,62806,1
49550,63111,18350,60052,62806,1
49550,63078,18252,60072,62773,1
49550,63045,18153,60093,62741,1
49550,62847,18350,59511,62547,1
49550,62605,18202,59156,62310,1
49550,62686,18350,58852,62389,1
49550,62525,18350,58673,62231,1
49550,62525,17955,58497,62231,1
49550,62525,18202,58345,62231,1
49550,62459,18202,58092,62167,1
49550,62188,18350,57858,61901,1
49550,62115,18054,57524,61829,1
49550,62066,18153,57483,61781,1
49550,62041,18202,57321,61757,1
49151,61961,18350,57047,61512,1
49550,61968,18054,56398,61685,1
49550,61726,18054,56337,61448,1
49018,61558,17955,56131,61063,1
49550,61646,8878,55800,61369,1
49550,61353,0,55638,61082,0
48485,61080,0,55212,60376,0
47952,61060,0,54462,60139,0
48751,61221,0,53914,60624,0
47952,61060,0,53914,60139,0
47952,60972,0,53711,60053,0
46194,60796,0,53407,59166,0
46194,60796,0,53103,59166,0
46194,60650,0,52484,59024,0
46194,60503,0,52089,58883,0
46194,60503,0,51967,58883,0
45394,60342,0,51480,58404,0
44595,60181,0,51318,57927,0
44595,60181,0,50649,57927,0
44595,59918,0,50608,57674,0
44595,59918,0,49797,57674,0
43636,59703,0,49331,57085,0
43876,59757,0,49250,57232,0
43157,59757,0,49108,56945,0
43157,59464,0,47546,56665,0
43157,59332,0,47059,56539,0
43157,59332,0,45951,56539,0
42091,59136,0,45897,55932,0
41558,59039,0,45559,55629,0
41558,59112,0,45488,55699,0
41558,59039,0,45315,55629,0
40759,58717,0,44788,55010,0
40759,58878,0,44585,55163,0
40493,58717,0,44436,54906,0
40759,58585,0,43896,54885,0
39960,58717,0,43733,54698,0
39960,58453,0,43064,54449,0
39960,58453,0,42537,54449,0
39960,58453,0,42577,54449,0
38202,58131,0,42719,53466,0
39081,58160,0,42212,53832,0
38202,58131,0,42030,53466,0
38202,57867,0,41219,53218,0
38202,57867,0,40894,53218,0
38202,57867,0,40813,53218,0
37402,57867,0,40367,52912,0
36603,57574,0,40022,52333,0
36603,57574,0,39677,52333,0
36603,57867,0,39637,52606,0
36603,57672,0,39732,52424,0
36603,57574,0,39272,52333,0
36603,57721,0,39292,52469,0
35165,57252,0,38907,51488,0
35165,57120,0,38217,51365,0
35165,56988,0,38258,51243,0
35165,56988,0,37649,51243,0
35165,56988,0,37426,51243,0
35165,56988,0,36818,51243,0
35165,56988,0,36514,51243,0
33566,56988,0,35905,50642,0
33566,56988,0,36108,50642,0
33566,56988,0,35784,50642,0
33566,56827,0,35459,50494,0
31968,56666,0,35175,49750,0
32767,56827,0,34993,50195,0
31968,56666,0,34689,49750,0
31968,56827,0,34668,49897,0
31968,56666,0,34648,49750,0
31968,56774,0,34675,49848,0
31968,56666,0,34567,49750,0
31968,56666,0,34202,49750,0
31968,56666,0,33958,49750,0
31089,56666,0,33938,49423,0
30210,56666,0,33675,49098,0
30210,56534,0,33431,48978,0
30210,56403,0,33026,48858,0
31089,56403,0,32194,49183,0
30210,56403,0,32404,48858,0
30210,56403,0,32093,48858,0
30210,56256,0,32093,48725,0
30210,56110,0,31930,48592,0
30210,56110,0,31687,48592,0
29144,55895,0,31227,48007,0
28611,55787,0,30673,47715,0
28611,55787,0,30349,47715,0
28611,55787,0,30227,47715,0
28611,55524,0,30511,47477,0
28611,55524,0,30004,47477,0
28611,55612,0,29727,47557,0
27173,55524,0,29355,46955,0
27173,55524,0,29335,46955,0
27173,55524,0,29132,46955,0
27173,55524,0,29233,46955,0
27173,55524,0,29253,46955,0
27173,55202,0,28686,46666,0
27173,55202,0,28523,46666,0
27173,55202,0,27793,46666,0
27173,55202,0,27935,46666,0
27173,55202,0,28199,46666,0
27173,54938,0,27834,46430,0
27173,54645,0,27144,46167,0
27173,54938,0,27104,46430,0
28251,54645,0,26992,46554,0
27652,54645,0,26482,46339,0
27173,54484,0,26252,46022,0
27173,54323,0,26272,45878,0
27173,54323,0,26252,45878,0
27173,54323,0,26211,45878,0
27173,54323,0,26009,45878,0
27173,54323,0,25603,45878,0
27173,54323,0,25765,45878,0
26640,54235,0,25427,45609,0
27173,54323,0,24995,45878,0
27173,54323,0,25096,45878,0
27173,54323,0,24630,45878,0
26640,54235,0,24603,45609,0
26107,54147,0,24549,45340,0
26107,54147,0,24454,45340,0
25574,54059,0,24143,45073,0
25574,53898,0,23981,44929,0
25574,53898,0,23778,44929,0
25574,53737,0,23859,44785,0
25574,53737,0,23818,44785,0
25574,53737,0,23859,44785,0
25574,53737,0,23230,44785,0
25574,53737,0,22886,44785,0
25574,53737,0,22784,44785,0
23976,53473,0,22683,43988,0
25574,53473,0,22358,44550,0
25574,53473,0,22622,44550,0
25041,53473,0,22385,44363,0
24775,53473,0,22034,44269,0
24775,53473,0,21689,44269,0
23976,53327,0,21527,43858,0
23976,53180,0,21669,43729,0
23976,53180,0,20634,43729,0
23976,53180,0,20898,43729,0
23976,53180,0,20837,43729,0
23976,53073,0,20628,43633,0
23976,52858,0,20452,43443,0
23976,53180,0,20411,43729,0
23976,52858,0,20209,43443,0
23976,52858,0,20269,43443,0
23976,52858,0,19844,43443,0
23976,52858,0,19478,43443,0
23976,52858,0,19195,43443,0
23976,52726,0,19377,43326,0
24375,52594,0,19408,43349,0
23976,52272,0,19032,42924,0
23976,52272,0,18728,42924,0
23976,52272,0,18647,42924,0
23976,52272,0,18505,42924,0
23976,52272,0,18485,42924,0
23976,52140,0,18525,42807,0
23976,52009,0,18343,42691,0
23976,52009,0,17998,42691,0
23976,52009,0,17856,42691,0
23976,51716,0,17450,42431,0
24775,51716,0,17288,42707,0
23976,51716,0,16842,42431,0
23976,51716,0,17045,42431,0
24775,51555,0,16599,42564,0
23976,51393,0,16355,42146,0
23976,51393,0,16295,42146,0
23976,51262,0,15990,42029,0
23976,51306,0,15990,42068,0
23976,51130,0,15544,41912,0
23976,51130,0,15558,41912,0
23976,51130,0,15554,41912,0
23976,50808,0,15524,41627,0
24775,50808,0,15483,41900,0
23976,50544,0,15422,41393,0
23976,50808,0,15240,41627,0
23976,50808,0,15220,41627,0
23976,50676,0,14976,41510,0
23976,50544,0,14530,41393,0
23976,50808,0,14598,41627,0
23976,50808,0,14652,41627,0
23976,50808,0,14368,41627,0
23976,50544,0,14530,41393,0
23976,50742,0,14185,41568,0
23976,50808,0,13922,41627,0
23976,50676,0,13618,41510,0
23976,50676,0,13739,41510,0
23976,50544,0,13841,41393,0
23976,50544,0,13760,41393,0
23976,50544,0,13699,41393,0
23976,50544,0,13962,41393,0
23976,50544,0,13881,41393,0
23976,50251,0,13455,41134,0
23976,50251,0,13273,41134,0
23976,50251,0,12705,41134,0
23976,50251,0,12583,41134,0
23976,50036,0,12570,40944,0
23976,49929,0,12705,40849,0
23976,50171,0,12614,41063,0
23976,49929,0,12522,40849,0
23976,49929,0,12320,40849,0
23976,49929,0,12218,40849,0
23976,49929,0,12441,40849,0
23976,49929,0,12583,40849,0
23976,49841,0,11813,40771,0
23976,49929,0,11448,40849,0
23976,49665,0,11421,40615,0
23976,49665,0,11346,40615,0
23976,49797,0,11265,40732,0
23976,49797,0,11143,40732,0
23976,49450,0,10907,40425,0
23976,49343,0,10961,40330,0
23976,49343,0,11001,40330,0
23976,49450,0,10663,40425,0
23976,49343,0,10677,40330,0
23976,49343,0,10778,40330,0
23976,49343,0,10718,40330,0
23976,49343,0,10758,40330,0
23976,49343,0,10474,40330,0
23976,49343,0,10650,40330,0
23976,49343,0,10555,40330,0
23976,49343,0,10312,40330,0
23976,49343,0,10150,40330,0
23976,49343,0,9906,40330,0
23976,49343,0,9622,40330,0
23976,49211,0,9704,40213,0
23976,49343,0,9764,40330,0
23976,49079,0,9704,40096,0
23976,49079,0,9521,40096,0
23976,49079,0,9460,40096,0
23976,49079,0,9420,40096,0
23976,49079,0,12157,40096,0
23976,49079,0,14043,40096,0
23390,48982,0,9852,39814,0
23976,49079,0,10048,40096,0
23976,49079,0,9927,40096,0
23976,49079,0,9217,40096,0
23976,49079,0,9257,40096,0
23976,49079,0,9176,40096,0
23976,49079,0,8973,40096,0
23976,49079,0,8892,40096,0
23976,48933,0,9115,39967,0
23976,48786,0,10109,39837,0
23976,48786,0,9480,39837,0
23976,48786,0,8771,39837,0
23976,48786,0,8487,39837,0
23390,48679,0,8473,39546,0
23976,48786,0,8690,39837,0
23976,48464,0,8811,39552,0
23976,48625,0,8629,39694,0
23976,48786,0,8284,39837,0
23976,48464,0,8183,39552,0
23976,48464,0,8122,39552,0
23097,48464,0,8365,39259,0
23976,48464,0,38623,39552,0
23976,48464,0,19519,39552,0
23976,48464,0,27929,39552,0
23976,48464,0,30511,39552,0
23976,48464,0,8487,39552,0
23097,48332,0,8304,39143,0
23976,48464,0,8020,39552,0
23976,48398,0,7706,39493,0
23976,48464,0,7452,39552,0
23976,48464,0,7513,39552,0
23097,48332,0,7351,39143,0
23097,48332,0,7331,39143,0
23097,48332,0,7189,39143,0
23097,48171,0,6864,39001,0
23097,48171,0,7128,39001,0
23976,48093,0,7338,39223,0
23976,48201,0,7371,39318,0
23976,47878,0,7108,39033,0
23976,47878,0,6945,39033,0
23976,47878,0,6905,39033,0
23976,48201,0,6918,39318,0
23976,48201,0,6763,39318,0
23976,48201,0,6925,39318,0
23976,48201,0,6986,39318,0
23097,48039,0,6824,38884,0
22217,47878,0,6743,38452,0
23976,47878,0,6722,39033,0
23976,48039,0,6682,39176,0
23976,47878,0,6418,39033,0
23976,47878,0,6621,39033,0
